Review,Rating
Simply an amazing experience - both the beauty of the property as well as the outstanding service. We were upgraded to a balcony room. Every member of the team has a high standard of service and does so genuinely. While of course this is an expensive place (rated in the top 10 hotels in the world) - it is truly an experience worth having. Enjoy !,5.0
"We have planned this stay for a long time and had heard from people just how special this property is so I was a little worried my expectations were too high. The truth, as it turned out, is that the Lake Palace Hotel exceeded my expectations! First of all, it really is about the people and the team here is beyond excellence. They are thoughtful and attentive without being obsequious. Both Navneet and Anjali thought of everything for us and answered every question with cheerfulness, professionalism and kindness. Across the board though from the front desk to the housekeeping staff to the restaurant team the impression one receives is that the client comes first. A truly wonderful team of professionals.  Then there is the palace itself. AMAZING!Every window and terrace has a",5.0
Taj Lake Palace is a once in a lifetime experience. From being greeted at the dock for the boat ride over to the rose petals being dropped during your entry into the hotel. The rooms are immaculate and the food is five start. If you are in the area it's defiantly worth the stay.,5.0
"After traveling though India for a whole month, my husband and I were absolutely delighted with our 3-day stay at the Lake Palace at the end of our trip.   From the royal arrival by boat and a shower of rose petals, we were very impressed by the double complimentary upgrade from a garden view room to a room with a lake view and an enormous private balcony.   The food in all restaurants was delightful, but so was the complete staff.  I especially would like to mention VIJESH, with the sweetest personality,  who served us several times in two of the three restaurants and who took great pleasure in spoiling us.  But a very special mention also of SIMRAN who not only welcomed us, but later gave us a wonderful birthday surprise:  a yummy chocolate cake and a framed picture for our",5.0
It was one of the best stay we ever had. My son was absolutely amazed with the experience. It was an unforgettable stay. We celebrated our 10th marriage anniversary in Taj palace and it was indeed a wonderful decision.,5.0
"My family and I have been travelling around India and I had booked three nights at the Lake Palace as it has always been a dream of mine to visit Udaipur and stay there. We definitely were not disappointed. From the moment of arrival at the boat jetty until our check out, everything and everyone was absolutely fantastic. Upon our arrival, Anjali, our Guest Relations Officer,  was extremely helpful settling us into our suite which was absolutely stunning.  We were presented with welcome drinks, fruits, a lovely cake to celebrate my husband’s and my 30th wedding anniversary and given an initial tour of the palace by Anjali.   Later that evening, Abhishek in the bar, was very helpful in helping us choose our cocktails. A delicious meal followed at the palace’s Indian restaurant,",5.0
"The Taj is not the newest and is not the bigger property around the lake. It is actually quite small and old. It is located in the middle of the lake, and its charm and authenticity are unsurpassed by any other property. Room, service and food were perfect. The Bhairo rooftop bistro restaurant has amazing good views from the lake shore, great food and a stunning romantic atmosphere; that is the place to impress your significant other. Their Indian restaurant, Neel Kemal offers high-end tasty Indian cuisine, also not to be missed. The Taj is a must in Udaipur!!",5.0
"a real paradise set on an island. Since welcome till departure they will do anything and everything to make your time great. The room, the food, the drinks and most of all the friendly attitude of the staff is above all. A real luxury hotel at its best.",5.0
"We stayed 3 nights at the Lake Palace recently to celebrate my father’s platinum birthday. We had the formal birthday party in Mumbai with extended family and friends first. Then the wife had to fly back home to SG so we (me, my parents and my 12 year old) decided to fly same time to Udaipur.   The booking experience wasn’t great - the lady on the phone arguing over price (the website had a different price to what she was telling me) then haggling over twin beds vs king size beds. Imagine paying SGD 2k/night and suddenly you’ll understand why the haggle over twin beds seems out of place. So anyway I had not heard too much about this place and as our car made its way from the airport to the pier where they pick up hotel guests for the onward 5 min boat ride, I couldn’t help but",5.0
"We really enjoyed our recent stay at this beautiful and atmospheric hotel. The building, with its courtyards, terraces, pavilions, and superb marble carving and inlay work, is beautiful, and there's a wonderful sense of history. The location and views are truly memorable. The staff were helpful and professional, our room was comfortable, and we ate several times at the hotel's Jharokha restaurant, which we enjoyed  - especially breakfast in the lovely courtyard. The hotel offers guests a  boat trip around the lake at sunset every evening, which was one of the highlights of our trip.",5.0
"Sensational hotel sitting in middle of Udaipur Lake. Beautiful internal garden, isolated from bustle of  Udaipur city. Great Indian food, attentive service and a quick boat ride to centre of tourist district. ",5.0
"Absolutely beautiful hotel, from the moment of stepping onto the boat to transfer to the hotel, with the rose petal shower as you enter, to the large and luxurious room and the ever attentive staff, everything makes you feel special. It’s position on the lake is stunning and we thoroughly enjoyed our 2 night stay in beautiful Udaipur.  We ate in the hotel at Neel Kamal restaurant where the food was fabulous and staff were equally fantastic especially Priankya who looked after us even going to the trouble of giving me the recipe for my favourite dish. ",5.0
A Royal Experience. Excellent hospitality at this Residents only Hotel. Good service and very good environment. Felt sad leaving the place. A must for every visitor . Food in all restaurants is very good. Variety of local food on the menu which must be tried.,5.0
"Heaven on Earth... from the time you get to the jetty for a short boat taxi to the hotel to the royal welcome with being showers with rose petals as you walk to the reception under a umbrella. The feeling of being treated as royalty was unprecedented from the first to the last day we spent there.  The service, the attention to detail the willingness of delivering world class service oh and the devine food & drink in both the selection of restaurants, there is very little else that you need. A superb experience that leaves you feeling like a maharajah in the backdrop of the city palace. Highly recommended as a once in a lifetime experience. ",5.0
"The Taj Lake Palace Hotel is amazing.  Such hospitality, history, delicious food, beautiful scenery.  We loved spending time here and enjoyed touring the local sights.   The sunset cruise and nightly dancing with music is so special.  The only thing missing was great craft beer from India.  Our favorite is Geist from Bangalore.   Great job making our vacation stay so lovely.",5.0
" My wife and I had stayed at the Taj Lake Palace in 2016.  This time we were looking for a suitable destination for a family get-together and zeroed down on the Lake Palace. Warm hospitality, a relaxed ambience, and great dining experience made the trip a memorable experience once again.",5.0
"I have stayed in a number of excellent hotels in India, including some in the Taj chain. This was the tops. Felt like royalty. The only negative was a tiny,inadequate fitness room. The restaurants were very expensive but it is extremely easy to take a boat into town that has many restaurants for all tastes. We stayed two nights, which gave us time to fully appreciate this beautiful hotel. The staff were wonderful.  ",5.0
"While many hotels pretend to be palaces, this is actually a Palace.  It was my favorite of  the the tow properties that we stayed in. The sense of history seeps into you as you take a complimentary guided tour of this Palace - our guide could have been a college history professor. His encyclopedic knowledge made the evening come alive. And then there is the classic Taj hospitality where nothing the guest desires is impossible.  They achieve the rare combination of true attentiveness while being invisible - like the magic trick of an English Butler.  I should have stayed here a few more day - and I will on my next trip.",5.0
"A massive check to one of my must do list... and the palace lived to its expectations and above. Words are short to express the experience, grandeur and hospitality. One needs to live it once in a life time. 3days of sheer pampering and relaxing stay was a perfect end to our adventure in Rajasthan. ",5.0
"The taj lake palace lives up to the name and the fact that it is one of the best hotel in the world, it lives up to that, truely one in its kind. 10 on 10 in everything. The staff I cannot name one because everyone would give 100 percent to make your stay wonderful. Truely a feeling of king and queen being here. It was my wife’s birthday and every member of the taj team went that extra mile to make it more than special. This place is magical and I would say the best as iv tried most of the properties.  Tajness is actually that X factor of the taj group.  From the super amazing art to the welcome to the food to the mantainence of the palace, u can’t find a flaw.. thanks a lot and definitely coming back to this palace again. ",5.0
"The visit at this hotel was just perfect from beginning to end. The services were very smooth, we had several smooth touches, incredible wow factors (as in “how did they know that”) and great anticipation by the staff. Will definitely go back. It was a memorable visit.",5.0
"Lake Palace is what Dreams are made of, which can only be Experienced..  On behalf of My Family, I would like to thanks the entire team of Lake Palace for their Excellent Hospitality..             The Hotel welcome their Guest in style. The Rose Petal Shower nd Welcome drink. On Arrival we were given a warmest welcome by Mr. Dipankar who looked after every aspect of our Stay. Breakfast was served at Jharokha restaurant by Pradeep and Ms. Sunanda with plenty of Varieties.           My room was Incredible.. The rooms were Beautiful with Ornate Paintings and pretty view. The view from our room (#204) are quite mesmerising..              A Big thank you too Ms. Bareen for Lavish Birthday Cake for Me & Special thanks to Mr. Dipankar for making sure that we have an Unforgettable",5.0
"While we selected this property for it's unique architecture, location and rich cultural heritage, we were in for a bigger and more pleasant surprise, The staff is extremely friendly and very courteous, right from the reception at the airport, to the staff at the boat docks, the boat staff and the reception team, they are all full of smiles and courtesy, they made us feel very special and comfortable.   The staff in the restaurants are also very polite and courteous, they even noticed that my son was a bit unwell and immediately offered him a warm drink in the restaurant and upon my request the staff at the reception even arranged and delivered the medicine to our room, I was delighted with this warm gesture.   We celebrated our anniversary at the hotel and even received",5.0
"We had the perfect stay, the hotel property is really beautiful and really well maintained. The staff went out of their way to take care of us in every way possible. Want to especially mention Pratibha in front office and Aproov and Mr. Lal in the restaurants who really exemplify Rajasthani hospitality.",5.0
"An expensive hotel but turned out to be every penny worth the price. The fun starts as you board the ferry from a very pleasant jetty to the hotel to be received with shower of rose petals. The rooms are very beautifully done with mural paintings on walls and heritage type of props and furniture and stunning views of the lake and surroundings. The meals served in main restaurant were very tasty and with full pampering . Breakfast buffet is exclusive and still ask for any special dish , it is served piping hot on the table. Evening entertainment is very nice too. The boat ride with full commentary to the other island  and to view sunset is very pleasant.Unforgettable and must experience!",5.0
Stunning property . Awesome services. Very good food especially the local cuisine . Overall lovely experience. Awesome staff Special mention to butler Vikram who was so courteous and welcoming. Will definitely visit again!,5.0
Excellent service n restaurant quality was unbelievable especially services in jharokha at breakfast was awesome experience will definitely visit next time n recommend it to friends thanks a lot TAJ for making my anniversary so special,5.0
"Been there for couple of times on some trips to Udaipur, the romantic city is blessed with some superstructures, Lake place is one of them. No review is sufficient enough to describe there hospitality. You've to feel this :) by visiting them.",5.0
"outstanding location completely on the water  , so peculiar , fantastic staff at the lobby and also at mainland reception , very good indian food restaurant,  honestly less good the international one where also breakfast is served ,  our room towards the lake was a dream , not too large but full of charme and style , musical show every evening real nice ",4.0
"This hotel is in an outstanding setting, even magical.  We stayed for 3 nights and had an exceptional and memorable experience in one of the world’s hidden places of great beauty. The incredible power & wealth of the Maharajas is prevalent in the sheer magic of the Old Palace. Thankfully there is no overt commercialisation of the lake environment ..if you enjoy Venice then Udaipur is a must.  The hospitality was the best of Taj, and the boat rides were very enjoyable. It is worth paying for a tour guide who are knowledgeable & give an added insight.  If there was one thing I could criticise......it would be some of the food in the international restaurant.  The croissants were appalling! which was surprising as the other assortment of freshly made breads were light &",5.0
"Aside from architectural and historical charm, the hospitality here was second to none!  We admittedly debated staying at the Oberoi because we were a bit worried about being stuck in the middle of a lake - but it made the experience even more special. We didn’t wait for a boat once, the ride to and from the shore didn’t take more than 5 minutes, and the short trip was beautiful.  Every member of the staff was so warm and welcoming - especially Abhisek, who really made us feel at home. He spontaneously shared multiple Rajasthani bites for us to try and helped us think up a few things to do on our second day in town. It was nice to have someone so invested in our experience - that was special.  The hotel also arranged a guide to show us around the City Palace and the old city",5.0
"A truly amazing experience. We were made to feel so special. If you want to stay in a hotel that goes that extra mile then this is the place. Beautiful hotel, beautiful surroundings amazing staff (especially Simran who saw to our every need and more-thank you)",5.0
"Having heard a lot about this one of a kind Palace at Udaipur, decided to spurge and stay there for a couple of nights. Needless to say, this Hotel exceeded all expectations.   Right from the pick up from airport, which was smooth, to the welcome at Jetty and check in at the resort, everything was smooth. Despite the light drizzle, the welcome was flawless, complete with a Rose Petal Shower.   We were upgraded to a Royal Suite and the room was superb. The views of Jagmandir, the artsy decor, the lovely Four Poster Bed, everything was amazing. Simran took care of us during our stay and I have to say she was intuitive and anticipated our needs without us having to spell it out.  The property on the whole, is over 200 year old actual palace of the Maharaja,. So there are no",5.0
spent a fabulous weekend  at this hotel -   first impressions count  from the ferry boat journey arrival to the traditional Indian  rose petal welcome  this hotel lives up to its reputation.  The archictecture is breathtaking and historical  and yet relaxing and quiet at the same time.  Our beautiful suite  had amazing views over the lake  and exquisite decor and furnishings.  The service was exceptional  and its the little touches that make a hotel stand out from the rest...these included  leaving a hotel bookmark in my book that was bedside and also  lens cleaners for my glasses that I had placed on the table.   In addition  every single staff member knew and called us by our names wherever we went from all levels  - service staff to management.   This hotel is certainly a,5.0
"40 years ago, while travelling around India on a shoe string, I wondered if I would ever be able to stay in a hotel like the Taj Lake Palace. 40 years later, I brought my wife to Udaipur and had an amazing stay at the Taj Lake Palace. Every inch of the former palace is intricately decorated, creating an exotic ambience. We enjoyed thoughtful touches like being showered with rose petals on arrival, flute music, and astonishing traditional dance in the evenings. Our room was spacious and charming. The staff were courteous and most helpful. Highly recommend 🤩",5.0
"The rooms are very spacious and well maintained. The staff is very cooperative. The two operational restaurants serve very tasteful food. The restaurant staff is also very nice. The location of the hotel is also unique, in the middle of the lake.",5.0
"We are really fortunate to have visited Taj Lake Palace previously, on this occasion we stayed for three nights and with such good (if a little late) monsoon rains the palace looked the best we have ever seen.  Our welcome in the evening from the Duty Manager (Dipankar) and the team was so warm and friendly it was like coming home!  This hotel is so beautifully maintained, with wonderful furnishings. It is close and intimate and yet there is room to find piece and quiet whenever you want to.  As our whole India trip turned out to be a bit of a ‘last minute’ visit the front office Manager, Mr Rahul Mehta tasked his team with helping us to sort out our transportation and accommodation for the rest of our trip to India, which was accomplished with ease and a smile.  We tended to",5.0
"From the moment we arrived at the shore jetty to take the boat to the hotel, it was an incredible and memorable experience. It's an amazing property in the middle of the lake with views to die for, beautiful rooms, great food , and delightful Taj hospitality. The boat rides to and from shore on the placid lake were treats by themselves. Highly recommended splurge for a special occasion. ",5.0
"I wanted to stay at Lake Palace cause I had heard it was beautiful and an attraction in itself. It truely lived up to this reputation- it is stunning and the boat ride to and from it is magical. On top of all of this though was the incredible service I received. I had heard good things but this surpassed my expectations. I could not recommend this hotel and the staff who work there highly enough. The drivers that did the airport transfer were kind and friendly pointing out sites along the journey. When I got to the jetty I was expected and immediatly had access to a boat to take me to the hotel. At the hotel I was welcomed with an Indian welcome, rose petals and a mocktail. A reservation was made for my dinner (despite me arriving quite late), my room was upgraded and I was",5.0
"Excellent hospitality. Taj way of doing things and no one can match. We are delighted with of the services and facilities, especially the small things they have arranged for my kids made a lot of difference. ",5.0
"Just came back after 3 days of most magnificent luxurious grandiose dreamy relaxing holiday. Nothing can compare to this experience. Hospitality food ambience all superb. Always smiling and ready to help staff made this holiday a memorable one. Few names to mention....... Siddharth was always there to receive us with a charming smile at the pier, the most knowledgeable boatsman always ready to impart historical facts, Valmiki and Sandeep at the reception thanks for the upgrade. Anjali and Bareen thank you for making my birthday so special. The yoga teachers are masters the palace guide knowledgeable and humorous. Splendid staff who made the experience worthwhile. Will definitely visit again",5.0
"I would like to thanks Ms. Simran, Nikhil, Vikram, Hemant, Dipankar etc to make my trip very comfortable all the staffs was very friendly professional well groome nice commumication quick service. We have enjoy alot when it comes to Dance in evening,  our Neelkamal, Jharokha, nice view of lake Lillypond nice garden    At the end I would like to say  ""WoW"" Taj is Really Taj. Its really Amazing proparty. All the Staffs make it very Successfully. Thanks Taj  Pankaj Mishra ",5.0
Amazing experience in terms of luxury. Hotel staff were highly hospitable and we were lucky. Must stay for every1 yearning for a hospitable luxurious experience. Mewar cuisines in the menu were awesome.  ,5.0
"Historic & Heritage & Romantic Property . Mesmerizing place , amazing view , Nice service of staff , Great Vegetarian Food . Its totally worth staying there . Definitely not like to leave that place .  Dont have words to describe that when u enter the first time at their JT .  View from their JT is so beautiful.   We have stayed there for 3 nights.  If u have a plan to stay more then 2 days there is not much for children to do but indoor games are there to play . Swimming pool is not that big but quite well .  ps. For Indian people Jet spray is not avilable in some of the room.   ",5.0
It was true experience of hospitality and wonderful service. I realize that people around us in the hotel are very much friendly to make our stay comfortable. Rooms and food are amazing.  Great and amazing stay!,5.0
It was a great stay at the hotel with the best room & excellent dining experience. Hospitality was of top quality. The stay at palace hotel takes u back to royal times. Will remember for a long time Outstanding work by GM & his team ...well done keep going!!,5.0
"Highly recommend vs. the other hotels in the area for a real deal experience. The hotel is a converted palace, situated in the middle of pichola lake. Service was spectacular 24/7. Always on water taxis. The staff was paying attention getting to know us, finding ways to make our time more special, anticipating needs. There was a mix up in our reservations, Dhankar at front desk kindly worked through it for us and we were thrilled at our upgraded room. An outdoor restaurant would have been a nice to have on the property but there are other restaurants nearby that the staff helped us access. Loved the nightly entertainment in the courtyard, authentic Rajasthani experience! Thank you Taj Lake Palace:)",5.0
"From the moment we arrived we were treated like royalty. They could not have been more welcoming where every attention to detail was given. Although the hotel may not be a s modern as the Oberoi, it has a sense of history and grandeur that can't be replicated. How often do you get to stay in a Palace. We will be back as we needed more than 2 days in Udaipur to see everything.",5.0
"Words aren’t enough to express the royalty that one experiences in the Taj Lake Palace...from the time of us reaching the jetty until the moment of departing ...everything is a experience to live by.... Thank you Anjali for giving me us taste of royalty. Ps: Anjali you have given us a photo to remember and cherish Udaipur... Heritage walk, folk dance, the sunset boat should not be missed... This will be the first of many visits to the Taj Lake Palace Kudos the the entire team of Taj Lake Palace for a amazing memorable stay...",5.0
"In all possible way this destination is one of a kind. In all true sense you feel rejuvenated,happy and at peace Thanks to all your internal team who took care of us as a extended family and did there best to service us. Specially Mr. Pramod (Restaurant Manager) ; Mr. Depankar and Ms. Pratibha  Looking forward to stay ",5.0
On behalf of my family I would like to thank the entire lake palace team for for their excellent hospitality. Right from the day we checked in they took excellent care of us by keeping up to everyone’s preferences. A big thank you to the restaurant manager Raag Tuteja and his team for the lovely dining experience offered at the Jharoka and a special thanks to the general manager Mr. Mohanchandran for making sure that we have an unforgettable experience at the beautiful palace.,5.0
"If you want a glimpse into the life of Royalty, just head to the Taj Lake Palace at Udaipur.  Our son was turning 18 and we wanted him to have a memorable day of stepping into Adulthood and settled for a stay at the Lake Palace.  Little did we know that he was going to be treated to an experience of a lifetime.  We were welcomed into the hotel with Rose petals shower and on checking in had the yummiest guava mocktail as a welcome drink. The historic room 251 of their suits was given to us, the room is one that I am given to understand used to be to study of the King and it was where the accession declaration to India was signed between the Maharaja and people like Sardar Vallabhai Patel and Jawaharlal Nehru .  The arts and artefacts in the room give you a Royal feel . The staff",5.0
"Taj laike palace is truly unique & has an Aura to itself. We had a wonderful stay & we appreciate the efforts put in by the front desk team of Rahul, Pratibha & others who are putting in their best to make sure the guests are at utmost comfort. Jarokha was our favourite & we would like to thank chef.Babu, Lakshya, Nikhil & other staff who made our stay really comfortable & the food was amazing. The boat rides were unforgettable & a special thanks to Siddharth & others managing the jetty reception area.  Overall the team is doing a fantastic job & we wish them our best & god bless !!",5.0
"Right from the time you book the place and till you leave the property you are taken care of like Royalty. The staff is waiting to take care or rather preempt your every need. The palace is stunning and every place you go to is worth clicking a picture so Instagrammers you cannot miss this property:) The food at the restaurants is delectable and a big shout out to the F & B staff and in particular Nikhil at Jharonka. The front office staff especially Harsh G , Deepshikha  made us comfortable from the time we checked in to check out special ....",5.0
"The moment we reached Udaipur airport, it was pouring down heavily. When we reached the jetty, they were ready to receive us with umbrellas ready. We then began our journey toward the white pearl in the middle of Pichola lake in their boat. We were received with a royal welcome with rose petals being showered. We were then taken around the palace before reaching our room. We were upgraded with lake view room which had the best view. The historic tour was informative. Every corner of the hotel offers an altogether different view. The restaurants provided a royal ambience with the primitive part being kept intact. Mr Pramod in Jharokha took good care of us during our dinner. Service was too notch really. We were engaged for full complete day. We felt like the king and queen",5.0
"We were lucky enough to spend 4 gorgeous nights at the Taj lake palace hotel for my birthday  It definitely hit the sweet spot. Massive thank you to the team for making it so memorable  The service, welcome and attention to detail made us feel like visiting royalty.   Fabulous base to visit the breathtaking views of Udaipur, we are at the start of a 3 week trip around Rajasthan and this hotel has definitely set the ‘bar’ we are now worrying that the other hotels on the trip won’t be able to shine a light to this hotel.   Visit the spa, foot massage is out of this world for tired tourist feet!   Two outstanding beacons of light for this hotel are   SERVICE & FLAVOURS  Congrats to the food and beverage staff,  Michelin star worthy plates served for the roof top private dinner (",5.0
Above expectations excellent  service and  cleanliness. Love this hotel   Hotel personnel  kind and lovely  Breakfast buffet  marvelous Both restaurants are great with a big selection  Boat ride safe and fun Overall excellent  ,5.0
"Where to start from...  landing at Udaipur airport, walking out and meeting a staff who came to pick us well mannered n very very helpful , he made sure that our journey from airport to hotel was comfortable. Once we reached everything was perfect. As I was travelling with my in-laws who are wheel chair ppl the hotel staff made sure that their just not comfortable but Royal too , as my in-laws had problem climbing in and out of tub they upgraded them into one of their suite rooms with no extra charges . Would specially like to mention the name of one of their senior staff Mr.RAHUL who went out of his way to make our stay memorable. He not only made sure that our stay in the hotel was memorable but also made sure to guide me to right shopping and sightseeing in Udaipur.  When it",5.0
One of the best hotels to stay in this world  Had heard a lot so planned a  three day stay  at taj Lake Palace Udaipur    It is a luxury hotel of taj and rated  one of the best . My opinion it is the best     It is a palace built in the middle of the lake  more then. 250 years ago a marvel in itself .    One has to take a boat ride to reach it and you become a royalty from the time you  Reach the jetty .  The staff is very courteous and  till you reach the room you are treated so well That one is in cloud nine  The rooms are excellent the view of the lake from the room breathtaking    The food is excellent and the service is exemplary.   In the evening that have afolk dancing Program  takes you back 300 years  in history . It is nostalgic .    We stayed there for three days and,5.0
Taj lake palace is best palace of udaipur.  Palace service are awsome. All thinks are good Or people are very helpful. Palace interior are awsome. Palace cost is so costly but good memories. Next time return to udaipur ,5.0
went there for  3 days stay family holiday . it is one of the best hotels in the world . from the time we land at the jetty that takes you to the taj lake palace which is in the middle of the lake . the first sight is breathtaking . the staff there most courteous and make you feel like you are a royalty . the  journey starts from there and till you reach your room it is like floating on air and all the formalities are done so casually it is wonderful . the rooms are beautiful and the view of the of the lake awesome.  the staff is very helpful and knowledgeable they guide you through the history of the palace which incidentally is more then 200 yrs old   the service in the restaurant is just perfect and the food excellent  In the evening the folk music and dancing  is very good .,5.0
The best thing about Udaipur - a must-visit if you want to experience some exclusive royal treatment. The location is magical - right there in the middle of a lake!The property is timeless - gives you a decent peek into how the royals might have lived. The sunsets and the boat rides are pretty. ,5.0
"The white palace in the middle of the Lake Pichola is nothing short of breath taking. It’s a comfortable 6-8 minute boat ride and once off it, you are transported to the Royal era of the days gone by. The rooms were beautiful with ornate wall paintings and pretty views of the other palaces that dot the lake circumference. The bathrooms were a tad bit dated and it took me a good 15 minutes to search for all the light switches in the room. Would have appreciated if we would have been shown to our room by the hotel staff and our attention drawn to the same. The pool area was very picturesque and the whole palace takes on another feel once night sets in. The views from the 2nd floor are quite mesmerising. The evening show is a great addition to the otherwise dull evenings, in the",3.0
"Being a member of LHW and having stayed at Marquee properties all over the world .Started my  stay at the Umaid bhawan palace  In Jodhpur which had exceptionallly trained staff and facilities , then we checked into the lake palace hotel in udaipur .                The lake palace is good to look at from far and good to look out from when inside .    ( don’t defend by saying it is a 300 year old place blah blah )          This is a RUN DOWN  property    from inside.                That would sum up everything . The problem or load full of problems started even before reaching our rooms . The staff training is so POOR that it is appalling . The black marble floor was wet and slippery , ( was told it rained , god dammit it was raining(it rained  all day)the caution signs were NON ",1.0
You can help feel like royalty in this palace. It feels like your floating in heaven right from the shikara ride to the amazing suites which overang the lake.  Every conceivable modern amenity is carefully integrated into the grace of an extraordinary palace.  The hospitality is fabulous as is the food. This one is not to miss.,5.0
"Stayed at this gorgeous palace hotel in the middle of Lake Pichola for three nights last weekend and loved every bit of it. It was just perfect. Right from the point of reaching the lake from the airport we were very graciously guided into the hotel boat that takes you to the palace. On arrival we were given the warmest welcome by Mr Dipankar Banerjee who looked after every aspect of our stay. The F&B manager Sunanda Rajput made sure we got piping hot masala tea every day. The entire staff of the hotel were very kind and hospitable. Even Mr Sunil Rao in the spa area gave us the best service. The Grand Royal suite which we stayed in was a royal experience in terms of decor, grandeur and comfort with a special Jacuzzi. Breakfast was served daily at Jarokha restaurant  with plenty",5.0
"The first glimpse of the 300 year old, majestic, splendid Lake Palace floating on the beautiful lake Pichola takes your breath away!!!.                           No words can describe the absolute grandeur and magnificence of the mesmerising Lake Palace.  Taj Hotels have done a wonderful job of restoring and maintaining the property. The staff was very courteous and accommodating, special thanks to Rahul, Dipankar & Pramod at the restaurant for always being there.  Great Experience!!!",5.0
The staff at the hotel are very receptive and take extra effort  to Ensure their customers needs are attended to The hospitality at the hotel is the higher order  we were so impressed with the service and the ambience that we will make another visit next year  This was our second visit,5.0
"Everything about our stay was memorable- thanks to efforts put in by the entire team, for making even the most minute details special , and personalised.  The property is very dreamy, the food is delectable- but it is the flawless service that stands out.",5.0
"Lake Palace is what dreams are made of , which can only be experienced. Keeping the feedback brief, Taj and Lake Palace are synonymous with each other and I would not assume any other brand taking care of the palace as Taj is taking care. With the intense warmth and little surprises the staff of Taj brings in with them , I felt delighted to have experienced the property. The staff has been trained in such a manner that it does not feels like a guest- staff interaction; the professionalism, grace and warmth comes natural to them. Rahul, Riya, Pramod, Pradeep and Nikhil from the restaurants, Suresh who conducted the heritage walk for us, Navneet, Bareen from front office amongst others whom I didn’t get a chance to meet but made our stay memorable- a heartfelt thank you from us.-- ",5.0
"We felt it was less of a hotel and more of  one's own palace which one could share with fellow travelers and an exceptional staff who made us feel that they knew us for ages. The intense positivity makes it diffucult to choose between soaking in the hotel or visiting Udaipur city. The views from our room were so captivating, one could just sit by the window and watch the world go by in slow motion. From room upgrades to small surprises one is wowed in every interaction. Dipankars benevolence, Nikhil and Kalu Lals warmth, Apurba's hospitality and many others whose names I am unable to recollect created lasting memories. We look forward to coming back soon to share our time in the midst of such wonderful people and surroundings. ",5.0
"We hear that certain things happen only in Dreams. No not in Taj Lake Palace. It was an amazing Royal Experience which exceeds  a Dream. Perfection is perfected here. Everything is done so personally and nothing mechanical. The friendliness coupled with amazing  flawless service is something unique which I EXPERIENCED  here.Their entire team Mr. Vasanth, Bharat, Rhea in front office and Raag at Restaurant is just to name a few. Hats off to your team. I can go on writing endlessly. But to summarize I would only say  WAH TAJ !",5.0
"The welcome was heart touching while rose petals are showered over you..Palace tour was amazing. Rooms was filled with rose fragrance..continuous and consistent fragrance..it was so clean and neat, that you will not dare to change anything.. if you do use and want it to be like it was before.. you just need to put red sign on your door and it is done. Food taste was so authintic, genuine, perfect.. even the fruits were so served as if they are specially picked for you.. Overall life time memories.. Thank you very very very very much.. ",5.0
"Awesome experience perfect service, amazing food,.couldnt expect better.the ferries were on dot , the best property to stay in Udaipur .excellent views and sunsets . The location itself is one of its kind ",4.0
"We stayed 3 nights at the Taj Lake Palace and wished it was a lot more. Comfortable rooms with a view of the City Palace, an excellent restaurant and superb service - all in the most extraordinary location. It has all the facilities you’d expect, including swimming pool, fitness room and spa, though inevitably space is constrained so the rooms and facilities aren’t as spacious as some 5 star hotels - but that is more than made up for by the gorgeous architecture, beautiful decorations and the wonderful views in every direction. It’s magical. All the staff were excellent, but thanks in particular to Dipankar the Duty Manager who went out of his way to look after us",5.0
"The palace, beautiful and located in the middle of a lake is worth visiting at least once but can feel a bit stuffy and claustrophobic at times. We were upgraded to a  historical suite but it didn't feel especially spacious. The lack of gardens, lawns and open spaces is also a problem. They have a small and shallow pool and the fitness centre is not even worth mentioning.  The food is really great though. We loved everything - kesariya kheer, degchi ke sule, home style chicken curry, poached pear salad, badam halwa, the royal thali with local specialities was really worth it! They also had a pretty good collection of single malts.  Front desk could be more efficient, check-in, check-out experience wasn't that great!",4.0
"What a wonderful experience it was staying with Taj!! Breathtaking beauty... Words fail to describe how amazing the view, their hospitality and the uniqueness of the location is!! Loved every minute!!",5.0
"The hotel welcomes their guest in style. The rose petal shower and welcome drink.The rooms are beautiful and grand. The hotel staff is courteous and polite and takes care of the guests. Truly amazing stay.   The breakfast was delicious ( had aloo parathas ).    The boat rides to and fro was fun. You can use them anytime you want to, to get in and out of hotel. The staff showed us the royal suites which we’re unoccupied.   Areas of improvement -  - my friend had Thali at restaurant which was disappointing. The taste of Rajasthani food was modified for foreign travelers . It’s better to order Ala Carta. - No live music at the restaurants for dinner. - No air conditioning at reception area. - the dance and singing performances in evening requires an anchor to introduce. - Not much",5.0
"From the moment we left the car to the boat dock to the Lake Palace Hotel, we were showered with an over abundance of hospitality. We loved the boat ride to the hotel and were showered by rose pedals upon our arrival of the hotel. We were graciously greeted by Anjali who took care of our every desire the entire week making our stay memorable. She had already upgraded us to a historic room with a lovely balcony to watch the sunset. During the second day of our visit, Anjali had surprised us with a delicious chocolate cake with an exquisite peacock design on it and a beautifully decorated umbrella. Then Anjali said she had one last surprise with her and to follow her... She showed us the sleeping chambers of the Maharana. It was incredible room with arched dome windows with",5.0
"We stayed 3 nights at the hotel to celebrate a family event. The hotel location, staff and restaurants are just outstanding. The view from the hotel rooftop is amazing and the boat ride to and from the hotel is also a unique experience. ",5.0
